block,bid_price_eur_mwh,P_accept
16-20,21.0,0.4545454545454546
16-20,21.0,0.45179063360881544
16-20,21.0,0.4490358126721763
16-20,21.19,0.44628099173553715
16-20,21.42,0.4435261707988981
16-20,21.43,0.44077134986225897
16-20,21.78,0.4380165289256198
16-20,21.89,0.4352617079889807
16-20,21.9,0.43250688705234164
16-20,22.0,0.4297520661157025
16-20,22.0,0.42699724517906334
16-20,22.0,0.4242424242424242
16-20,22.15,0.42148760330578516
16-20,22.55,0.418732782369146
16-20,22.67,0.41597796143250687
16-20,22.8,0.4132231404958677
16-20,22.83,0.4104683195592287
16-20,22.89,0.40771349862258954
16-20,23.03,0.4049586776859504
16-20,23.17,0.40220385674931125
16-20,23.19,0.3994490358126722
16-20,23.5,0.39669421487603307
16-20,23.54,0.3939393939393939
16-20,23.66,0.3911845730027548
16-20,24.0,0.38842975206611574
16-20,24.0,0.3856749311294766
16-20,24.0,0.38292011019283745
16-20,24.4,0.3801652892561983
16-20,24.5,0.37741046831955927
16-20,24.53,0.3746556473829201
16-20,24.87,0.371900826446281
16-20,24.89,0.36914600550964183
16-20,24.91,0.3663911845730028
16-20,24.95,0.36363636363636365
16-20,24.97,0.3608815426997245
16-20,25.0,0.35812672176308535
16-20,25.0,0.3553719008264463
16-20,25.7,0.3526170798898072
16-20,26.15,0.349862258953168
16-20,26.88,0.3471074380165289
16-20,27.0,0.34435261707988984
16-20,27.0,0.3415977961432507
16-20,27.15,0.33884297520661155
16-20,27.25,0.3360881542699724
16-20,27.27,0.33333333333333337
16-20,27.3,0.3305785123966942
16-20,28.0,0.3278236914600551
16-20,28.0,0.32506887052341593
16-20,28.48,0.3223140495867769
16-20,28.76,0.31955922865013775
16-20,28.82,0.3168044077134986
16-20,28.9,0.31404958677685946
16-20,29.0,0.3112947658402204
16-20,29.0,0.3085399449035813
16-20,29.0,0.30578512396694213
16-20,29.87,0.303030303030303
16-20,29.88,0.30027548209366395
16-20,30.0,0.2975206611570248
16-20,30.0,0.29476584022038566
16-20,30.0,0.2920110192837465
16-20,30.16,0.2892561983471075
16-20,30.6,0.2865013774104683
16-20,30.81,0.2837465564738292
16-20,31.0,0.28099173553719003
16-20,31.0,0.278236914600551
16-20,31.13,0.27548209366391185
16-20,31.3,0.2727272727272727
16-20,31.52,0.26997245179063356
16-20,31.95,0.2672176308539945
16-20,32.0,0.2644628099173554
16-20,32.15,0.26170798898071623
16-20,32.28,0.2589531680440771
16-20,32.54,0.25619834710743805
16-20,32.54,0.2534435261707989
16-20,33.12,0.25068870523415976
16-20,33.6,0.2479338842975206
16-20,33.69,0.24517906336088158
16-20,34.0,0.24242424242424243
16-20,34.0,0.23966942148760328
16-20,34.9,0.23691460055096414
16-20,35.0,0.2341597796143251
16-20,35.0,0.23140495867768596
16-20,35.0,0.2286501377410468
16-20,35.0,0.22589531680440766
16-20,35.0,0.22314049586776863
16-20,35.0,0.22038567493112948
16-20,36.0,0.21763085399449034
16-20,36.36,0.2148760330578512
16-20,37.08,0.21212121212121215
16-20,37.11,0.209366391184573
16-20,37.26,0.20661157024793386
16-20,37.96,0.20385674931129472
16-20,38.0,0.20110192837465568
16-20,38.06,0.19834710743801653
16-20,38.2,0.1955922865013774
16-20,38.92,0.19283746556473824
16-20,39.0,0.1900826446280992
16-20,39.0,0.18732782369146006
16-20,39.0,0.18457300275482091
16-20,39.19,0.18181818181818177
16-20,39.93,0.17906336088154273
16-20,40.0,0.1763085399449036
16-20,40.0,0.17355371900826444
16-20,40.0,0.1707988980716253
16-20,40.0,0.16804407713498626
16-20,40.0,0.1652892561983471
16-20,40.0,0.16253443526170797
16-20,40.0,0.15977961432506882
16-20,40.0,0.15702479338842978
16-20,40.0,0.15426997245179064
16-20,40.0,0.1515151515151515
16-20,40.09,0.14876033057851235
16-20,40.28,0.1460055096418733
16-20,41.0,0.14325068870523416
16-20,43.01,0.14049586776859502
16-20,43.11,0.13774104683195587
16-20,43.72,0.13498622589531684
16-20,44.25,0.1322314049586777
16-20,44.26,0.12947658402203854
16-20,45.0,0.1267217630853994
16-20,45.0,0.12396694214876036
16-20,46.02,0.12121212121212122
16-20,47.0,0.11845730027548207
16-20,47.55,0.11570247933884292
16-20,49.0,0.11294765840220389
16-20,50.0,0.11019283746556474
16-20,50.0,0.1074380165289256
16-20,50.0,0.10468319559228645
16-20,50.0,0.10192837465564741
16-20,52.0,0.09917355371900827
16-20,54.24,0.09641873278236912
16-20,55.56,0.09366391184572997
16-20,56.35,0.09090909090909094
16-20,57.0,0.0881542699724518
16-20,58.0,0.08539944903581265
16-20,58.54,0.0826446280991735
16-20,60.0,0.07988980716253447
16-20,60.23,0.07713498622589532
16-20,64.38,0.07438016528925617
16-20,65.0,0.07162534435261703
16-20,65.0,0.06887052341597799
16-20,65.0,0.06611570247933884
16-20,66.67,0.0633608815426997
16-20,66.67,0.06060606060606055
16-20,67.43,0.05785123966942152
16-20,67.75,0.05509641873278237
16-20,74.02,0.052341597796143224
16-20,77.0,0.04958677685950408
16-20,77.78,0.04683195592286504
16-20,79.0,0.0440771349862259
16-20,79.0,0.04132231404958675
16-20,79.0,0.038567493112947604
16-20,79.0,0.03581267217630857
16-20,79.0,0.03305785123966942
16-20,79.0,0.030303030303030276
16-20,80.0,0.02754820936639113
16-20,80.0,0.024793388429752095
16-20,81.03,0.02203856749311295
16-20,83.0,0.019283746556473802
16-20,83.63,0.016528925619834656
16-20,89.04,0.01377410468319562
16-20,100.27,0.011019283746556474
16-20,105.18,0.008264462809917328
16-20,125.0,0.0055096418732781816
16-20,127.0,0.0027548209366391463
16-20,128.28,0.0
20-00,3.8,0.9972451790633609
20-00,3.94,0.9944903581267217
20-00,4.4,0.9917355371900827
20-00,4.9,0.9889807162534435
20-00,4.9,0.9862258953168044
20-00,5.1,0.9834710743801653
20-00,5.3,0.9807162534435262
20-00,5.41,0.977961432506887
20-00,5.87,0.9752066115702479
20-00,5.9,0.9724517906336088
20-00,5.98,0.9696969696969697
20-00,6.0,0.9669421487603306
20-00,6.03,0.9641873278236914
20-00,6.24,0.9614325068870524
20-00,6.48,0.9586776859504132
20-00,6.57,0.9559228650137741
20-00,6.65,0.953168044077135
20-00,6.72,0.9504132231404958
20-00,6.81,0.9476584022038568
20-00,7.0,0.9449035812672176
20-00,7.0,0.9421487603305785
20-00,7.0,0.9393939393939394
20-00,7.0,0.9366391184573003
20-00,7.0,0.9338842975206612
20-00,7.2,0.931129476584022
20-00,7.24,0.9283746556473829
20-00,7.38,0.9256198347107438
20-00,7.44,0.9228650137741047
20-00,7.5,0.9201101928374655
20-00,7.71,0.9173553719008265
20-00,7.73,0.9146005509641874
20-00,7.77,0.9118457300275482
20-00,7.82,0.9090909090909091
20-00,7.96,0.9063360881542699
20-00,7.99,0.9035812672176309
20-00,8.0,0.9008264462809917
20-00,8.0,0.8980716253443526
20-00,8.0,0.8953168044077136
20-00,8.0,0.8925619834710744
20-00,8.0,0.8898071625344353
20-00,8.0,0.8870523415977961
20-00,8.02,0.884297520661157
20-00,8.1,0.8815426997245179
20-00,8.29,0.8787878787878788
20-00,8.44,0.8760330578512396
20-00,8.6,0.8732782369146006
20-00,8.65,0.8705234159779615
20-00,8.66,0.8677685950413223
20-00,8.67,0.8650137741046832
20-00,8.67,0.862258953168044
20-00,8.73,0.859504132231405
20-00,8.96,0.8567493112947658
20-00,9.0,0.8539944903581267
20-00,9.0,0.8512396694214877
20-00,9.0,0.8484848484848485
20-00,9.0,0.8457300275482094
20-00,9.0,0.8429752066115702
20-00,9.12,0.8402203856749311
20-00,9.16,0.837465564738292
20-00,9.24,0.8347107438016529
20-00,9.29,0.8319559228650137
20-00,9.4,0.8292011019283747
20-00,9.5,0.8264462809917356
20-00,9.63,0.8236914600550964
20-00,9.9,0.8209366391184573
20-00,9.95,0.8181818181818181
20-00,10.0,0.8154269972451791
20-00,10.0,0.8126721763085399
20-00,10.0,0.8099173553719008
20-00,10.0,0.8071625344352618
20-00,10.0,0.8044077134986226
20-00,10.0,0.8016528925619835
20-00,10.11,0.7988980716253443
20-00,10.12,0.7961432506887052
20-00,10.29,0.7933884297520661
20-00,10.29,0.790633608815427
20-00,10.45,0.7878787878787878
20-00,10.5,0.7851239669421488
20-00,10.59,0.7823691460055097
20-00,10.94,0.7796143250688705
20-00,11.0,0.7768595041322314
20-00,11.0,0.7741046831955922
20-00,11.0,0.7713498622589532
20-00,11.25,0.768595041322314
20-00,11.34,0.7658402203856749
20-00,11.49,0.7630853994490359
20-00,11.5,0.7603305785123967
20-00,11.5,0.7575757575757576
20-00,11.67,0.7548209366391184
20-00,11.77,0.7520661157024793
20-00,11.89,0.7493112947658402
20-00,12.0,0.7465564738292011
20-00,12.0,0.743801652892562
20-00,12.0,0.7410468319559229
20-00,12.0,0.7382920110192838
20-00,12.0,0.7355371900826446
20-00,12.03,0.7327823691460056
20-00,12.19,0.7300275482093663
20-00,12.33,0.7272727272727273
20-00,12.44,0.7245179063360881
20-00,12.47,0.721763085399449
20-00,12.49,0.71900826446281
20-00,12.49,0.7162534435261708
20-00,12.57,0.7134986225895317
20-00,12.64,0.7107438016528926
20-00,12.67,0.7079889807162534
20-00,13.0,0.7052341597796143
20-00,13.0,0.7024793388429752
20-00,13.0,0.699724517906336
20-00,13.0,0.696969696969697
20-00,13.04,0.6942148760330579
20-00,13.1,0.6914600550964187
20-00,13.38,0.6887052341597797
20-00,13.53,0.6859504132231404
20-00,13.69,0.6831955922865014
20-00,13.86,0.6804407713498623
20-00,13.88,0.6776859504132231
20-00,13.89,0.6749311294765841
20-00,14.0,0.6721763085399449
20-00,14.0,0.6694214876033058
20-00,14.0,0.6666666666666667
20-00,14.0,0.6639118457300275
20-00,14.08,0.6611570247933884
20-00,14.1,0.6584022038567493
20-00,14.17,0.6556473829201102
20-00,14.24,0.6528925619834711
20-00,14.3,0.650137741046832
20-00,14.38,0.6473829201101928
20-00,14.65,0.6446280991735538
20-00,15.0,0.6418732782369145
20-00,15.0,0.6391184573002755
20-00,15.0,0.6363636363636364
20-00,15.0,0.6336088154269972
20-00,15.0,0.6308539944903582
20-00,15.0,0.628099173553719
20-00,15.0,0.6253443526170799
20-00,15.0,0.6225895316804408
20-00,15.0,0.6198347107438016
20-00,15.11,0.6170798898071626
20-00,15.22,0.6143250688705234
20-00,15.22,0.6115702479338843
20-00,15.79,0.6088154269972452
20-00,15.8,0.6060606060606061
20-00,15.9,0.6033057851239669
20-00,16.0,0.6005509641873279
20-00,16.0,0.5977961432506886
20-00,16.0,0.5950413223140496
20-00,16.0,0.5922865013774105
20-00,16.0,0.5895316804407713
20-00,16.13,0.5867768595041323
20-00,16.22,0.5840220385674931
20-00,16.49,0.581267217630854
20-00,16.58,0.578512396694215
20-00,16.78,0.5757575757575757
20-00,16.8,0.5730027548209367
20-00,16.88,0.5702479338842975
20-00,16.9,0.5674931129476584
20-00,16.96,0.5647382920110193
20-00,16.98,0.5619834710743802
20-00,17.0,0.559228650137741
20-00,17.0,0.556473829201102
20-00,17.0,0.5537190082644627
20-00,17.05,0.5509641873278237
20-00,17.17,0.5482093663911846
20-00,17.25,0.5454545454545454
20-00,17.8,0.5426997245179064
20-00,17.85,0.5399449035812672
20-00,17.96,0.5371900826446281
20-00,18.0,0.534435261707989
20-00,18.08,0.5316804407713498
20-00,18.18,0.5289256198347108
20-00,18.64,0.5261707988980716
20-00,18.64,0.5234159779614325
20-00,18.75,0.5206611570247934
20-00,18.84,0.5179063360881543
20-00,18.86,0.5151515151515151
20-00,18.96,0.5123966942148761
20-00,19.0,0.5096418732782368
20-00,19.7,0.5068870523415978
20-00,19.9,0.5041322314049587
20-00,19.9,0.5013774104683195
20-00,19.9,0.4986225895316805
20-00,19.95,0.49586776859504134
20-00,20.0,0.4931129476584022
20-00,20.0,0.49035812672176304
20-00,20.0,0.487603305785124
20-00,20.0,0.48484848484848486
20-00,20.0,0.4820936639118457
20-00,20.0,0.47933884297520657
20-00,20.0,0.47658402203856753
20-00,20.06,0.4738292011019284
20-00,21.1,0.47107438016528924
20-00,21.17,0.4683195592286501
20-00,21.33,0.46556473829201106
20-00,21.47,0.4628099173553719
20-00,21.51,0.46005509641873277
20-00,22.0,0.4573002754820936
20-00,22.0,0.4545454545454546
20-00,22.0,0.45179063360881544
20-00,22.0,0.4490358126721763
20-00,22.0,0.44628099173553715
20-00,22.31,0.4435261707988981
20-00,22.65,0.44077134986225897
20-00,23.38,0.4380165289256198
20-00,23.47,0.4352617079889807
20-00,23.92,0.43250688705234164
20-00,24.0,0.4297520661157025
20-00,24.0,0.42699724517906334
20-00,24.0,0.4242424242424242
20-00,24.5,0.42148760330578516
20-00,24.66,0.418732782369146
20-00,25.0,0.41597796143250687
20-00,25.0,0.4132231404958677
20-00,25.0,0.4104683195592287
20-00,25.0,0.40771349862258954
20-00,25.0,0.4049586776859504
20-00,25.0,0.40220385674931125
20-00,25.04,0.3994490358126722
20-00,25.35,0.39669421487603307
20-00,25.48,0.3939393939393939
20-00,25.74,0.3911845730027548
20-00,26.0,0.38842975206611574
20-00,26.45,0.3856749311294766
20-00,26.77,0.38292011019283745
20-00,26.82,0.3801652892561983
20-00,27.0,0.37741046831955927
20-00,27.0,0.3746556473829201
20-00,27.0,0.371900826446281
20-00,27.0,0.36914600550964183
20-00,27.21,0.3663911845730028
20-00,27.34,0.36363636363636365
20-00,27.71,0.3608815426997245
20-00,27.71,0.35812672176308535
20-00,28.15,0.3553719008264463
20-00,28.76,0.3526170798898072
20-00,28.81,0.349862258953168
20-00,29.0,0.3471074380165289
20-00,29.0,0.34435261707988984
20-00,29.05,0.3415977961432507
20-00,29.27,0.33884297520661155
20-00,29.58,0.3360881542699724
20-00,29.97,0.33333333333333337
20-00,30.0,0.3305785123966942
20-00,30.0,0.3278236914600551
20-00,30.0,0.32506887052341593
20-00,30.0,0.3223140495867769
20-00,30.18,0.31955922865013775
20-00,30.2,0.3168044077134986
20-00,30.37,0.31404958677685946
20-00,30.56,0.3112947658402204
20-00,30.72,0.3085399449035813
20-00,31.78,0.30578512396694213
20-00,32.0,0.303030303030303
20-00,32.5,0.30027548209366395
20-00,33.0,0.2975206611570248
20-00,33.0,0.29476584022038566
20-00,33.83,0.2920110192837465
20-00,33.86,0.2892561983471075
20-00,33.88,0.2865013774104683
20-00,34.0,0.2837465564738292
20-00,34.0,0.28099173553719003
20-00,34.47,0.278236914600551
20-00,34.48,0.27548209366391185
20-00,34.64,0.2727272727272727
20-00,34.93,0.26997245179063356
20-00,35.0,0.2672176308539945
20-00,35.0,0.2644628099173554
20-00,35.0,0.26170798898071623
20-00,35.0,0.2589531680440771
20-00,35.0,0.25619834710743805
20-00,35.0,0.2534435261707989
20-00,35.0,0.25068870523415976
20-00,35.0,0.2479338842975206
20-00,35.0,0.24517906336088158
20-00,35.0,0.24242424242424243
20-00,35.05,0.23966942148760328
20-00,35.73,0.23691460055096414
20-00,36.0,0.2341597796143251
20-00,36.68,0.23140495867768596
20-00,37.9,0.2286501377410468
20-00,38.0,0.22589531680440766
20-00,38.0,0.22314049586776863
20-00,38.0,0.22038567493112948
20-00,38.1,0.21763085399449034
20-00,38.24,0.2148760330578512
20-00,38.52,0.21212121212121215
20-00,38.59,0.209366391184573
20-00,39.1,0.20661157024793386
20-00,39.16,0.20385674931129472
20-00,39.5,0.20110192837465568
20-00,39.58,0.19834710743801653
20-00,39.77,0.1955922865013774
20-00,39.96,0.19283746556473824
20-00,39.97,0.1900826446280992
20-00,40.0,0.18732782369146006
20-00,40.0,0.18457300275482091
20-00,40.0,0.18181818181818177
20-00,40.0,0.17906336088154273
20-00,40.92,0.1763085399449036
20-00,41.61,0.17355371900826444
20-00,41.72,0.1707988980716253
20-00,42.0,0.16804407713498626
20-00,42.0,0.1652892561983471
20-00,42.0,0.16253443526170797
20-00,43.04,0.15977961432506882
20-00,43.87,0.15702479338842978
20-00,45.0,0.15426997245179064
20-00,45.0,0.1515151515151515
20-00,45.0,0.14876033057851235
20-00,46.09,0.1460055096418733
20-00,48.0,0.14325068870523416
20-00,48.0,0.14049586776859502
20-00,48.97,0.13774104683195587
20-00,49.0,0.13498622589531684
20-00,49.0,0.1322314049586777
20-00,50.0,0.12947658402203854
20-00,50.0,0.1267217630853994
20-00,50.0,0.12396694214876036
20-00,50.0,0.12121212121212122
20-00,50.0,0.11845730027548207
20-00,51.66,0.11570247933884292
20-00,55.56,0.11294765840220389
20-00,58.31,0.11019283746556474
20-00,58.85,0.1074380165289256
20-00,59.0,0.10468319559228645
20-00,59.5,0.10192837465564741
20-00,61.34,0.09917355371900827
20-00,63.27,0.09641873278236912
20-00,63.74,0.09366391184572997
20-00,65.0,0.09090909090909094
20-00,66.63,0.0881542699724518
20-00,66.67,0.08539944903581265
20-00,66.67,0.0826446280991735
20-00,67.77,0.07988980716253447
20-00,68.15,0.07713498622589532
20-00,70.96,0.07438016528925617
20-00,74.93,0.07162534435261703
20-00,74.98,0.06887052341597799
20-00,75.0,0.06611570247933884
20-00,75.0,0.0633608815426997
20-00,80.0,0.06060606060606055
20-00,80.0,0.05785123966942152
20-00,85.0,0.05509641873278237
20-00,85.0,0.052341597796143224
20-00,85.0,0.04958677685950408
20-00,88.89,0.04683195592286504
20-00,89.22,0.0440771349862259
20-00,94.86,0.04132231404958675
20-00,98.0,0.038567493112947604
20-00,99.05,0.03581267217630857
20-00,100.0,0.03305785123966942
20-00,100.0,0.030303030303030276
20-00,106.22,0.02754820936639113
20-00,120.0,0.024793388429752095
20-00,125.0,0.02203856749311295
20-00,130.0,0.019283746556473802
20-00,130.0,0.016528925619834656
20-00,147.0,0.01377410468319562
20-00,147.0,0.011019283746556474
20-00,147.0,0.008264462809917328
20-00,200.0,0.0055096418732781816
20-00,388.89,0.0027548209366391463
20-00,471.4,0.0
